ticker,series,date,value
CLSK,Skew (CLSK),2017-02-10,-0.756
CLSK,Skew (CLSK),2017-02-13,-0.9116
CLSK,Skew (CLSK),2017-02-14,-0.891
CLSK,Skew (CLSK),2017-02-15,-0.814
CLSK,Skew (CLSK),2017-02-16,-0.8733
CLSK,Skew (CLSK),2017-02-17,-1.1398
CLSK,Skew (CLSK),2017-02-21,-1.1577
CLSK,Skew (CLSK),2017-02-22,-1.2721
CLSK,Skew (CLSK),2017-02-23,-1.1209
CLSK,Skew (CLSK),2017-02-24,-0.8556
CLSK,Skew (CLSK),2017-02-27,-0.8687
CLSK,Skew (CLSK),2017-02-28,-0.8477
CLSK,Skew (CLSK),2017-03-01,-1.3244
CLSK,Skew (CLSK),2017-03-02,-1.292
CLSK,Skew (CLSK),2017-03-03,-2.9069
CLSK,Skew (CLSK),2017-03-06,-2.2897
CLSK,Skew (CLSK),2017-03-07,-1.6264
CLSK,Skew (CLSK),2017-03-08,-2.3249
CLSK,Skew (CLSK),2017-03-09,-2.5477
CLSK,Skew (CLSK),2017-03-10,-2.673
CLSK,Skew (CLSK),2017-03-13,-2.3013
CLSK,Skew (CLSK),2017-03-14,-2.0694
CLSK,Skew (CLSK),2017-03-15,-0.9651
CLSK,Skew (CLSK),2017-03-16,-0.1753
CLSK,Skew (CLSK),2017-03-17,-0.9294
CLSK,Skew (CLSK),2017-03-20,-0.969
CLSK,Skew (CLSK),2017-03-21,-2.2441
CLSK,Skew (CLSK),2017-03-22,-0.9143
CLSK,Skew (CLSK),2017-03-23,-0.5803
CLSK,Skew (CLSK),2017-03-24,0.0007
CLSK,Skew (CLSK),2017-03-27,-0.2748
CLSK,Skew (CLSK),2017-03-28,0.2563
CLSK,Skew (CLSK),2017-03-29,0.7234
CLSK,Skew (CLSK),2017-03-30,0.8805
CLSK,Skew (CLSK),2017-03-31,0.3023
CLSK,Skew (CLSK),2017-04-03,-0.3303
CLSK,Skew (CLSK),2017-04-04,-0.54
CLSK,Skew (CLSK),2017-04-05,-0.221
CLSK,Skew (CLSK),2017-04-06,-0.9803
CLSK,Skew (CLSK),2017-04-07,0.2045
CLSK,Skew (CLSK),2017-04-10,-0.9611
CLSK,Skew (CLSK),2017-04-11,-1.268
CLSK,Skew (CLSK),2017-04-12,-2.0047
CLSK,Skew (CLSK),2017-04-13,-2.0688
CLSK,Skew (CLSK),2017-04-17,-2.207
CLSK,Skew (CLSK),2017-04-18,-1.8737
CLSK,Skew (CLSK),2017-04-19,-2.046
CLSK,Skew (CLSK),2017-04-20,-0.4538
CLSK,Skew (CLSK),2017-04-21,-1.9234
CLSK,Skew (CLSK),2017-04-24,-0.0126
CLSK,Skew (CLSK),2017-04-25,0.9271
CLSK,Skew (CLSK),2017-04-26,0.1184
CLSK,Skew (CLSK),2017-04-27,-0.0988
CLSK,Skew (CLSK),2017-04-28,-0.1525
CLSK,Skew (CLSK),2017-05-01,-0.3371
CLSK,Skew (CLSK),2017-05-02,0.1805
CLSK,Skew (CLSK),2017-05-03,0.7518
CLSK,Skew (CLSK),2017-05-04,0.5904
CLSK,Skew (CLSK),2017-05-05,1.6767
CLSK,Skew (CLSK),2017-05-08,1.3613
CLSK,Skew (CLSK),2017-05-09,1.88
CLSK,Skew (CLSK),2017-05-10,2.5249
CLSK,Skew (CLSK),2017-05-11,2.0767
CLSK,Skew (CLSK),2017-05-12,1.5571
CLSK,Skew (CLSK),2017-05-15,0.3995
CLSK,Skew (CLSK),2017-05-16,0.8195
CLSK,Skew (CLSK),2017-05-17,0.5003
CLSK,Skew (CLSK),2017-05-18,-0.2495
CLSK,Skew (CLSK),2017-05-19,-0.6433
CLSK,Skew (CLSK),2017-05-22,-2.0176
CLSK,Skew (CLSK),2017-05-23,-2.348
CLSK,Skew (CLSK),2017-05-24,-1.9414
CLSK,Skew (CLSK),2017-05-25,-1.0726
CLSK,Skew (CLSK),2017-05-26,-1.7062
CLSK,Skew (CLSK),2017-05-30,-2.0278
CLSK,Skew (CLSK),2017-05-31,-2.0467
CLSK,Skew (CLSK),2017-06-01,-1.7897
CLSK,Skew (CLSK),2017-06-02,-0.9897
CLSK,Skew (CLSK),2017-06-05,-0.7171
CLSK,Skew (CLSK),2017-06-06,0.176
CLSK,Skew (CLSK),2017-06-07,0.185
CLSK,Skew (CLSK),2017-06-08,1.1579
CLSK,Skew (CLSK),2017-06-09,1.2457
CLSK,Skew (CLSK),2017-06-12,0.638
CLSK,Skew (CLSK),2017-06-13,1.1955
CLSK,Skew (CLSK),2017-06-14,0.5671
CLSK,Skew (CLSK),2017-06-15,1.0577
CLSK,Skew (CLSK),2017-06-16,0.6894
CLSK,Skew (CLSK),2017-06-19,1.3346
CLSK,Skew (CLSK),2017-06-20,0.8823
CLSK,Skew (CLSK),2017-06-21,0.7601
CLSK,Skew (CLSK),2017-06-22,0.2576
CLSK,Skew (CLSK),2017-06-23,0.7639
CLSK,Skew (CLSK),2017-06-26,1.3144
CLSK,Skew (CLSK),2017-06-27,1.9422
CLSK,Skew (CLSK),2017-06-28,1.6045
CLSK,Skew (CLSK),2017-06-29,1.9016
CLSK,Skew (CLSK),2017-06-30,1.7482
CLSK,Skew (CLSK),2017-07-03,1.5191
CLSK,Skew (CLSK),2017-07-05,0.2613
CLSK,Skew (CLSK),2017-07-06,0.3812
CLSK,Skew (CLSK),2017-07-07,-0.6491
CLSK,Skew (CLSK),2017-07-10,-1.1755
CLSK,Skew (CLSK),2017-07-11,-0.8031
CLSK,Skew (CLSK),2017-07-12,-0.8013
CLSK,Skew (CLSK),2017-07-13,-0.7634
CLSK,Skew (CLSK),2017-07-14,-0.0614
CLSK,Skew (CLSK),2017-07-17,0.811
CLSK,Skew (CLSK),2017-07-18,1.4106
CLSK,Skew (CLSK),2017-07-19,1.7689
CLSK,Skew (CLSK),2017-07-20,2.6044
CLSK,Skew (CLSK),2017-07-21,2.6207
CLSK,Skew (CLSK),2017-07-24,1.4672
