ticker,series,date,value
CAT,ATM (CAT),2014-03-07,26.6363
CAT,ATM (CAT),2014-03-10,25.2883
CAT,ATM (CAT),2014-03-11,25.2029
CAT,ATM (CAT),2014-03-12,28.8911
CAT,ATM (CAT),2014-03-13,28.4903
CAT,ATM (CAT),2014-03-14,29.3089
CAT,ATM (CAT),2014-03-17,29.1925
CAT,ATM (CAT),2014-03-18,29.2375
CAT,ATM (CAT),2014-03-19,29.5519
CAT,ATM (CAT),2014-03-20,28.6843
CAT,ATM (CAT),2014-03-21,27.9024
CAT,ATM (CAT),2014-03-24,29.3207
CAT,ATM (CAT),2014-03-25,29.9057
CAT,ATM (CAT),2014-03-26,31.1294
CAT,ATM (CAT),2014-03-27,33.5569
CAT,ATM (CAT),2014-03-28,32.0488
CAT,ATM (CAT),2014-03-31,27.6506
CAT,ATM (CAT),2014-04-01,25.6774
CAT,ATM (CAT),2014-04-02,25.0959
CAT,ATM (CAT),2014-04-03,24.4739
CAT,ATM (CAT),2014-04-04,23.327
CAT,ATM (CAT),2014-04-07,24.5114
CAT,ATM (CAT),2014-04-08,24.3894
CAT,ATM (CAT),2014-04-09,23.2217
CAT,ATM (CAT),2014-04-10,22.474
CAT,ATM (CAT),2014-04-11,21.5303
CAT,ATM (CAT),2014-04-14,22.6655
CAT,ATM (CAT),2014-04-15,22.635
CAT,ATM (CAT),2014-04-16,22.8694
CAT,ATM (CAT),2014-04-17,22.6676
CAT,ATM (CAT),2014-04-21,22.5178
CAT,ATM (CAT),2014-04-22,22.3619
CAT,ATM (CAT),2014-04-23,23.3813
CAT,ATM (CAT),2014-04-24,23.3441
CAT,ATM (CAT),2014-04-25,25.0957
CAT,ATM (CAT),2014-04-28,25.7938
CAT,ATM (CAT),2014-04-29,26.055
CAT,ATM (CAT),2014-04-30,25.1691
CAT,ATM (CAT),2014-05-01,24.9443
CAT,ATM (CAT),2014-05-02,25.0546
CAT,ATM (CAT),2014-05-05,25.1503
CAT,ATM (CAT),2014-05-06,25.5208
CAT,ATM (CAT),2014-05-07,25.8924
CAT,ATM (CAT),2014-05-08,24.7026
CAT,ATM (CAT),2014-05-09,23.1959
CAT,ATM (CAT),2014-05-12,23.0032
CAT,ATM (CAT),2014-05-13,22.7418
